,Title,Genre,Album_Date,Video_Date,Score
758,Janelle Monáe - Dirty Computer ALBUM REVIEW," 2018 / bad boy / contemporary r&b, synth funk, art pop, conscious hip hop",2018,5/1/2018,8
759,Post Malone - beerbongs & bentleys ALBUM REVIEW," 2018 / republic / trap rap, alternative r&b",2018,4/30/2018,7
760,Sleep - The Sciences ALBUM REVIEW, 2018 / third man / stoner doom metal,2018,4/28/2018,8
761,A Perfect Circle - Eat the Elephant ALBUM REVIEW, 2018 / bmg / alternative rock,2018,4/26/2018,5
762,"Hop Along - Bark Your Head Off, Dog ALBUM REVIEW"," 2018 / saddle creek / indie rock, chamber pop",2018,4/25/2018,8
763,J. Cole - KOD ALBUM REVIEW," 2018 / dreamville / conscious hip hop, jazz rap, trap rap",2018,4/23/2018,5
764,Unknown Mortal Orchestra - Sex & Food ALBUM REVIEW," 2018 / jagjaguwar / psych pop, lo-fi indie, contemporary r&b",2018,4/20/2018,5
765,Princess Nokia - A Girl Cried Red MIXTAPE REVIEW," 2018 / rough trade / alternative r&b, emo pop, trap",2018,4/19/2018,4
766,John Prine - The Tree of Forgiveness ALBUM REVIEW," 2018 / oh boy / contemporary folk, americana",2018,4/18/2018,7
767,Sons of Kemet - Your Queen Is a Reptile ALBUM REVIEW, 2018 / impulse! / afro-jazz,2018,4/17/2018,8
768,Kali Uchis - Isolation ALBUM REVIEW," 2018 / virgin emi / neo-soul, contemporary r&b",2018,4/13/2018,8
769,Flatbush Zombies - Vacation in Hell ALBUM REVIEW," 2018 / glorious dead / hardcore hip hop, east coast hip hop, trap rap, conscious hip hop",2018,4/11/2018,6
770,Cardi B - Invasion of Privacy ALBUM REVIEW," 2018 / atlantic / trap rap, east coast hip hop, pop rap",2018,4/10/2018,6
771,Jean Grae x Quelle Chris - Everything's Fine ALBUM REVIEW," 2018 / mello music group / abstract hip hop, jazz rap",2018,4/6/2018,8
772,CZARFACE & MF DOOM - Czarface Meets Metal Face ALBUM REVIEW," 2018 / silver age / east coast hip hop, boom bap",2018,4/4/2018,7
773,The Voidz - Virtue ALBUM REVIEW," 2018 / cult / experimental rock, hypnagogic pop, synth punk, neo-psychedelia",2018,4/3/2018,8
774,"The Weeknd - My Dear Melancholy, EP REVIEW", 2018 / xo / alternative r&b,2018,4/2/2018,5
775,Superorganism - Self-Titled ALBUM REVIEW," 2018 / domino / indietronica, neo-psychedelia, glitch pop",2018,3/30/2018,7
776,Preoccupations - New Material ALBUM REVIEW," 2018 / jagjaguwar / post-punk, coldwave",2018,3/29/2018,5
777,PRhyme - PRhyme 2 ALBUM REVIEW," 2018 / self-released / hardcore hip hop, boom bap",2018,3/28/2018,6
778,Jack White - Boarding House Reach ALBUM REVIEW, 2018 / third man / experimental blues rock,2018,3/27/2018,9
779,Mount Eerie - Now Only ALBUM REVIEW," 2018 / p.w. elverum \u0026 sun / singer-songwriter, indie folk, indie rock",2018,3/26/2018,7
780,Keiji Haino + Sumac - American Dollar Bill ALBUM REVIEW," 2018 / thrill jockey / noise rock, improvised sludge metal",2018,3/24/2018,7
781,Judas Priest - Firepower ALBUM REVIEW, 2018 / epic / heavy metal,2018,3/22/2018,8
782,Young Fathers - Cocoa Sugar ALBUM REVIEW," 2018 / ninja tune / indietronica, art pop, alternative r&b, experimental hip hop, neo-soul",2018,3/21/2018,6
783,XXXTENTACION - ? ALBUM REVIEW," 2018 / bad vibes forever / emo rap, alternative r&b, singer-songwriter",2018,3/19/2018,4
784,Natalia Lafourcade - Musas Vol. 2 ALBUM REVIEW, 2018 / sony / latin american folk music,2018,3/16/2018,8
785,David Byrne - American Utopia ALBUM REVIEW, 2018 / nonesuch / art pop,2018,3/15/2018,7
786,Lil Yachty - Lil Boat 2 ALBUM REVIEW, 2018 / quality control / trap rap,2018,3/14/2018,7
787,Logic - Bobby Tarantino II MIXTAPE REVIEW," 2018 / visionary music group / trap rap, east coast hip hop, pop rap",2018,3/13/2018,5
788,Anna von Hausswolff - Dead Magic ALBUM REVIEW," 2018 / city slang / neoclassical darkwave, experimental rock, drone, ambient",2018,3/10/2018,8
789,Titus Andronicus - A Productive Cough ALBUM REVIEW," 2018 / merge / heartland rock, bar band rock, indie rock",2018,3/8/2018,5
790,Andrew W.K. - You're Not Alone ALBUM REVIEW, 2018 / sony / self-help arena rock opera,2018,3/7/2018,8
791,Tory Lanez - Memories Don't Die ALBUM REVIEW," 2018 / interscope / trap rap, r&b, watered-down dancehall",2018,3/6/2018,3
792,Turnstile - Time & Space ALBUM REVIEW, 2018 / roadrunner / new york hardcore,2018,3/3/2018,5
793,A.A.L (Against All Logic) - 2012 - 2017 ALBUM REVIEW, 2017 / 2018 / other people / deep house,2017,3/1/2018,9
794,SOB x RBE - Gangin ALBUM REVIEW," 2018 / empire / west coast hip hop, hyphy, trap rap",2018,2/28/2018,6
795,Screaming Females - All at Once ALBUM REVIEW," 2018 / don giovanni / indie rock, punk rock",2018,2/27/2018,8
796,6ix9ine - Day69 MIXTAPE REVIEW," 2018 / scumgang / soundcloud rap, trap rap, post-crunkcore",2018,2/26/2018,3
797,U.S. Girls - In a Poem Unlimited ALBUM REVIEW," 2018 / 4ad / art pop, psych pop, neo-psychedelia",2018,2/23/2018,8
798,Ought - Room Inside The World ALBUM REVIEW," 2018 / merge records / post-punk, art rock, indie rock",2018,2/21/2018,6
799,Car Seat Headrest - Twin Fantasy (Face to Face) ALBUM REVIEW," 2018 / matador / indie rock, singer-songwriter",2018,2/20/2018,8
800,Various Artists - Black Panther The Album ALBUM REVIEW," 2018 / top dawg entertainment / west coast hip hop, trap rap, contemporary r&b, film soundtrack",2018,2/15/2018,6
801,Daymé Arocena - Cubafonía ALBUM REVIEW," 2017 / brownswood / cuban rumba, latin jazz",2017,2/13/2018,8
802,MGMT - Little Dark Age ALBUM REVIEW," 2018 / columbia / synth pop, gothic hypnagogic pop, jangle pop, psych pop",2018,2/12/2018,8
803,Tribulation - Down Below ALBUM REVIEW," 2018 / century media / gothic metal, black metal",2018,2/11/2018,7
804,Tiny Moving Parts - Swell ALBUM REVIEW," 2018 / triple crown / midwest emo, pop punk, post-hardcore, math rock",2018,2/9/2018,4
805,No Age - Snares Like A Haircut ALBUM REVIEW," 2018 / drag city / indie rock, noise pop, garage punk, shoegaze",2018,2/7/2018,7
806,Rich Brian - Amen ALBUM REVIEW," 2018 / 88rising \u0026 empire / trap rap, pop rap",2018,2/6/2018,6
807,Justin Timberlake - Man of the Woods ALBUM REVIEW," 2018 / rca / contemporary r&b, synth funk, country pop",2018,2/5/2018,3
808,Portal - Ion ALBUM REVIEW," 2018 / death metal, technical death metal, avant-garde metal",2018,2/2/2018,9
809,Ty Segall - Freedom's Goblin ALBUM REVIEW," 2018 / drag city / glam rock, garage rock, psychedelic rock",2018,2/1/2018,7
810,Migos - Culture II ALBUM REVIEW," 2018 / quality control / trap rap, pop rap",2018,1/30/2018,4
812,Tune-Yards - I Can Feel You Creep Into My Private Life ALBUM REVIEW," 2018 / 4ad / art pop, indietronic, alternative dance, synthpop",2018,1/25/2018,5
813,First Aid Kit - Ruins ALBUM REVIEW," 2018 / columbia / folk pop, indie folk, alt-country, americana",2018,1/23/2018,7
814,JPEGMAFIA - Veteran ALBUM REVIEW," 2018 / deathbomb arc / experimental hip hop, post-trap, hijacked pop rap, deathbomb arc vibes",2018,1/22/2018,8
815,King Gizzard & The Lizard Wizard - Gumboot Soup ALBUM REVIEW," 2017 / psychedelic rock, psych pop",2017,1/18/2018,7
816,Jeff Rosenstock - Post- ALBUM REVIEW," 2017 / polyvinyl / punk rock, pop punk, power pop",2017,1/16/2018,6
817,N.E.R.D - NO_ONE EVER REALLY DIES ALBUM REVIEW," 2017 / i am other / pop rap, alternative hip hop, synth punk",2017,1/3/2018,7
818,"Travis Scott & Quavo - Huncho Jack, Jack Huncho ALBUM REVIEW"," 2017 / quality control / trap rap, southern hip hop, pop rap",2017,1/2/2018,6
819,Eminem - Revival ALBUM REVIEW," 2017 / aftermath / pop rap, hardcore hip hop",2017,12/18/2017,2
820,"Chris Stapleton - From A Room, Vol. 2 ALBUM REVIEW"," 2017 / mercury nashville / country, country rock, country soul, blues rock",2017,12/16/2017,7
821,Brockhampton - Saturation III ALBUM REVIEW," 2017 / question everything / pop rap, experimental hip hop, alternative r&b, hardcore hip hop",2017,12/15/2017,8
822,Big Sean & Metro Boomin - Double or Nothing ALBUM REVIEW," 2017 / g.o.o.d. music \u0026 def jam recordings / pop rap, trap rap",2017,12/14/2017,5
823,Princess Nokia - 1992 Deluxe ALBUM REVIEW," 2017 / rough trade / east coast hip hop, trap rap, cloud rap",2017,12/10/2017,8
824,Makaya McCraven - Highly Rare ALBUM REVIEW," 2017 / international anthem llc / nu jazz, jazz fusion, jazz rap instrumentals made from grimy live recordings and chopped up nicely, lo-fi",2017,12/9/2017,7
825,Prurient - Rainbow Mirror ALBUM REVIEW," 2017 / profound lore / dark ambient, noise, drone, doom electronics",2017,12/8/2017,6
826,Noel Gallagher's High Flying Birds - Who Built the Moon? ALBUM REVIEW," 2017 / sour mash / pop rock, neo-psychedelia",2017,12/7/2017,6
827,Glassjaw - Material Control ALBUM REVIEW," 2017 / century media / post-hardcore, alternative metal",2017,12/4/2017,6
828,Cyhi The Prynce - No Dope On Sundays ALBUM REVIEW," 2017 / sony / southern hip hop, pop rap, trap rap",2017,12/3/2017,5
829,Rosalía - Los Ángeles ALBUM REVIEW, 2017 / universal spain / contemporary flamenco,2017,12/1/2017,8
830,Hopsin - No Shame ALBUM REVIEW," 2017 / undercover prodigy / hardcore hip hop, pop rap, trap rap",2017,11/29/2017,4
831,Björk - Utopia ALBUM REVIEW," 2017 / one little indian / art pop, chamber music, post-industrial, nature recordings",2017,11/27/2017,7
832,Sharon Jones & The Dap-Kings - Soul of a Woman ALBUM REVIEW," 2017 / daptone records / soul, funk",2017,11/24/2017,8
833,King Gizzard & The Lizard Wizard - Polygondwanaland ALBUM REVIEW," 2017 / flightless / psych rock, prog rock",2017,11/22/2017,7
834,Jaden Smith - SYRE ALBUM REVIEW," 2017 / msfts / pop rap, alternative r&b",2017,11/21/2017,4
835,Armand Hammer - Rome ALBUM REVIEW," 2017 / backwoodz studioz / hardcore hip hop, abstract hip hop",2017,11/20/2017,6
836,Liars - TFCF ALBUM REVIEW," 2017 / mute / synth punk, post-industrial, experimental rock",2017,11/17/2017,5
837,Destroyer - ken ALBUM REVIEW," 2017 / merge / synthpop, sophisti-pop, new wave",2017,11/16/2017,5
838,Yung Lean - Stranger ALBUM REVIEW," 2017 / year0001 / cloud rap, alternative r&b, trap rap, ambient pop",2017,11/15/2017,6
839,Taylor Swift - Reputation ALBUM REVIEW," 2017 / big machine / electropop, contemporary r&b, trap",2017,11/14/2017,4
840,Benjamin Clementine - I Tell A Fly ALBUM REVIEW," 2017 / behind / art pop, singer-songwriter, chamber jazz",2017,11/13/2017,5
841,Sam Smith - The Thrill of It All ALBUM REVIEW, 2017 / capitol / pop soul,2017,11/10/2017,4
842,Rina Sawayama - RINA EP REVIEW," 2017 / self-released / electropop, glitch pop",2017,11/7/2017,9
843,Julien Baker - Turn Out the Lights ALBUM REVIEW," 2017 / matador / singer-songwriter, indie folk, slowcore",2017,11/6/2017,7
844,"21 Savage, Offset & Metro Boomin - Without Warning ALBUM REVIEW"," 2017 / epic / trap rap, southern hip hop",2017,11/3/2017,7
845,Weezer - Pacific Daydream ALBUM REVIEW," 2017 / crush / pop rock, electropop, power pop",2017,11/2/2017,4
846,Big K.R.I.T. - 4eva Is a Mighty Long Time ALBUM REVIEW," 2017 / bmg / southern hip hop, conscious hip hop, dirty south, jazz rap",2017,11/1/2017,9
847,Fever Ray - Plunge ALBUM REVIEW," 2017 / rabid / art pop, electropop, darkwave, electro-industrial",2017,10/31/2017,5
848,The World Is A Beautiful Place - Always Foreign ALBUM REVIEW," 2017 / epitaph / midwest emo, post-rock, pop punk",2017,10/30/2017,6
849,Liam Gallagher - As You Were ALBUM REVIEW, 2017 / warner bros. / britpop,2017,10/26/2017,6
850,Future & Young Thug - Super Slimey MIXTAPE REVIEW," 2017 / epic records / trap rap, southern hip hop, pop rap",2017,10/25/2017,5
851,Primitive Man - Caustic ALBUM REVIEW," 2017 / relapse / sludge metal, blackened doom metal, noise",2017,10/21/2017,8
852,Beck - Colors ALBUM REVIEW," 2017 / capitol records / pop rock, alternative dance, synthpop, adult contemporary",2017,10/19/2017,4
853,Gucci Mane - Mr. Davis ALBUM REVIEW," 2017 / atlantic / trap rap, southern hip hop, pop rap",2017,10/19/2017,5
854,King Krule - The OOZ ALBUM REVIEW," 2017 / true panther / art rock, trip hop, nu jazz, post-punk",2017,10/18/2017,4
855,St. Vincent - MASSEDUCTION ALBUM REVIEW," 2017 / loma vista / art pop, synthpop",2017,10/17/2017,6
856,Protomartyr - Relatives In Descent ALBUM REVIEW," 2017 / domino / post-punk, art punk",2017,10/16/2017,8
857,Trippie Redd - A Love Letter To You 2 MIXTAPE REVIEW," 2017 / strainge entertainment / trap rap, soundcloud rap, alternative r&b",2017,10/14/2017,5
858,Marilyn Manson - Heaven Upside Down ALBUM REVIEW," 2017 / loma vista / industrial rock, alternative metal, gothic rock",2017,10/13/2017,5
859,Kelela - Take Me Apart ALBUM REVIEW," 2017 / warp / alternative r&b, art pop, uk bass, wonky, \""far&b\""",2017,10/11/2017,8
860,Lil Pump - Self-Titled MIXTAPE REVIEW," 2017 / warner bros / trap rap, pop rap, soundcloud raps",2017,10/10/2017,7
861,Uncommon Nasa - Written At Night ALBUM REVIEW," 2017 / man bites dog / east coast hip hop, abstract hip hop, conscious hip hop",2017,10/9/2017,8
862,Smokepurpp - Deadstar MIXTAPE REVIEW," 2017 / interscope / trap rap, southern hip hop",2017,10/3/2017,6
863,Injury Reserve - Drive It Like It's Stolen EP REVIEW," 2017 / las fuegas / hardcore hip hop, west coast hip hop, alternative r&b",2017,10/3/2017,7
864,The Killers - Wonderful Wonderful ALBUM REVIEW ft. Spectrum Pulse," 2017 / island / pop rock, new wave, alternative dance",2017,10/1/2017,6
865,Wolves In the Throne Room - Thrice Woven ALBUM REVIEW, 2017 / artemisia / atmospheric black metal,2017,9/30/2017,6
866,Chelsea Wolfe - Hiss Spun ALBUM REVIEW," 2017 / sargent house / doom metal, gothic rock, atmospheric sludge metal, darkwave",2017,9/28/2017,7
867,Macklemore - Gemini ALBUM REVIEW, 2017 / bendo llc / pop rap,2017,9/27/2017,3
868,Godspeed You! Black Emperor - Luciferian Towers ALBUM REVIEW," 2017 / constellation / post-rock, drone, chamber music",2017,9/26/2017,5
869,Rapsody - Laila's Wisdom ALBUM REVIEW," 2017 / jamla / conscious hip hop, neo-soul",2017,9/26/2017,8
870,Foo Fighters - Concrete and Gold ALBUM REVIEW," 2017 / roswell / alternative rock, hard rock, post-grunge",2017,9/24/2017,6
871,Open Mike Eagle - Brick Body Kids Still Daydream ALBUM REVIEW," 2017 / mello music group / abstract hip hop, conscious hip hop, jazz rap",2017,9/22/2017,8
872,Daniel Caesar - Freudian ALBUM REVIEW," 2017 / golden child / contemporary r&b, neo-soul",2017,9/20/2017,7
873,Ariel Pink - Dedicated to Bobby Jameson ALBUM REVIEW, 2017 / mexican summer / hypnagogic pop,2017,9/20/2017,8
874,The National - Sleep Well Beast ALBUM REVIEW," 2017 / 4ad / art rock, chamber pop,  indietronic, post-punk",2017,9/18/2017,7
875,Nmesh - Pharma ALBUM REVIEW," 2017 / orange milk / plunderphonics, ambient, glitch, sound collage, dnb, post-vaporwave",2017,9/16/2017,7
876,Alex Cameron - Forced Witness ALBUM REVIEW," 2017 / secretly canadian / new wave, synth pop, soft rock",2017,9/15/2017,8
877,Corbin - Mourn ALBUM REVIEW," 2017 / wedidit / alternative r&b, minimal wave",2017,9/14/2017,7
878,Alvvays - Antisocialites ALBUM REVIEW," 2017 / polyvinyl / indie pop, jangle pop, twee pop, dream pop",2017,9/13/2017,8
879,Zola Jesus - Okovi ALBUM REVIEW," 2017 / sacred bones / art pop, darkwave",2017,9/12/2017,6
880,Death From Above - Outrage! Is Now ALBUM REVIEW," 2017 / last gang / alternative rock, hard rock, dance-punk, post-hardcore",2017,9/11/2017,8
881,wifisfuneral - Boy Who Cried Wolf MIXTAPE REVIEW," 2017 / self-released / southern hip hop, cloud rap",2017,9/10/2017,7
882,Bicep - Self-Titled ALBUM REVIEW," 2017 / ninja tune / deep house, ambient trance, uk garage",2017,9/8/2017,7
883,Action Bronson - Blue Chips 7000 ALBUM REVIEW," 2017 / atlantic / east coast hip hop, boom bap",2017,9/7/2017,6
884,LCD Soundsystem - American Dream ALBUM REVIEW," 2017 / dfa records / indietronic, dance punk, post-punk, alternative dance",2017,9/5/2017,6
885,The War On Drugs - A Deeper Understanding ALBUM REVIEW," 2017 / atlantic / heartland rock, neo-psychedelia, dream pop",2017,9/1/2017,5
886,Oh Sees - Orc ALBUM REVIEW," 2017 / castle face / psychedelic rock, garage rock, heavy psych",2017,9/1/2017,8
887,A$AP Mob - Cozy Tapes Vol. 2: Too Cozy ALBUM REVIEW," 2017 / rca / east coast hip hop, trap rap, cloud rap",2017,8/31/2017,4
888,Queens of the Stone Age - Villains ALBUM REVIEW," 2017 / matador / alternative rock, garage rock revival",2017,8/30/2017,6
889,Brockhampton - Saturation II ALBUM REVIEW," 2017 / empire / pop rap, west coast hip hop, alternative r&b",2017,8/29/2017,8
890,XXXTentacion - 17 ALBUM REVIEW," 2017 / bad vibes forever / alternative r&b, lo-fi indie, cloud rap",2017,8/28/2017,2
891,Lil Uzi Vert - Luv Is Rage 2 ALBUM REVIEW, 2017 / generation now / trap rap,2017,8/27/2017,3
892,Grizzly Bear - Painted Ruins ALBUM REVIEW," 2017 / rca / art rock, chamber pop, neo-psychedelia",2017,8/26/2017,6
893,Everything Everything - A Fever Dream ALBUM REVIEW," 2017 / rca / art pop, synthpop, indietronic, alternative dance",2017,8/24/2017,6
894,Brand New - Science Fiction ALBUM REVIEW," 2017 / self-released / indie rock, emo, post-hardcore",2017,8/22/2017,7
895,Lil B - Black Ken MIXTAPE REVIEW," 2017 / basedworld / west coast hip hop, experimental hip hop, hyphy",2017,8/19/2017,5
896,Richard Dawson - Peasant ALBUM REVIEW," 2017 / weird world / singer-songwriter, avant-folk",2017,8/17/2017,8
897,Kesha - Rainbow ALBUM REVIEW," 2017 / kemosabe / pop rock, pop soul, country pop",2017,8/15/2017,7
898,Igorrr - Savage Sinusoid ALBUM REVIEW," 2017 / metal blade / avant-garde metal, breakcore, baroque music",2017,8/14/2017,7
899,Dead Cross - Self-Titled ALBUM REVIEW," 2017 / ipecac / hardcore punk, crossover thrash, post-hardcore, alternative metal",2017,8/11/2017,7
900,Ski Mask the Slump God - You Will Regret MIXTAPE REVIEW," 2017 / republic / trap rap, southern hip hop",2017,8/10/2017,6
901,Black Lips - Satan's Graffiti or God's Art? ALBUM REVIEW, 2017 / vice / garage rock,2017,8/9/2017,7
902,Ugly God - The Booty Tape MIXTAPE REVIEW," 2017 / asylum / trap rap, southern hip hop, cloud rap, comedy rap",2017,8/8/2017,5
903,Oxbow - Thin Black Duke ALBUM REVIEW," 2017 / hydra head / art rock, experimental rock, chamber music, noise rock",2017,8/7/2017,8
904,Dying Fetus - Wrong One to Fuck With ALBUM REVIEW," 2017 / relapse / brutal death metal, technical death metal, deathgrind",2017,8/3/2017,8
905,Vic Mensa - The Autobiography ALBUM REVIEW," 2017 / roc nation / pop rap, contemporary r&b",2017,8/2/2017,6
906,Aminé - Good For You ALBUM REVIEW," 2017 / republic / pop rap, west coast hip hop, contemporary r&b",2017,8/1/2017,5
907,Arcade Fire - Everything Now ALBUM REVIEW," 2017 / sonovox / synthpop, alternative dance, disco",2017,7/31/2017,4
908,Nine Inch Nails - Add Violence EP REVIEW," 2017 / the null corporation / industrial rock, electro-industrial",2017,7/28/2017,6
909,Dizzee Rascal - Raskit ALBUM REVIEW," 2017 / dirtee stank / grime, uk hip hop",2017,7/28/2017,6
910,Shabazz Palaces - Quazarz DOUBLE ALBUM REVIEW," 2017 / sub pop / experimental hip hop, abstract hip hop, cloud rap",2017,7/27/2017,3
911,"Integrity - Howling, For The Nightmare Shall Consume ALBUM REVIEW"," 2017 / relapse / metalcore, crossover thrash, hardcore punk, d-beat",2017,7/26/2017,7
912,Lana Del Rey - Lust For Life ALBUM REVIEW," 2017 / interscope / dream pop, trip hop, baroque pop, trap, alternative r&b",2017,7/25/2017,6
913,"Tyler, the Creator - Flower Boy ALBUM REVIEW"," 2017 / odd future / west coast hip hop, neo-soul, alternative r&b, synth funk, jazz rap, experimental hip hop",2017,7/24/2017,8
914,Pissed Jeans - Why Love Now ALBUM REVIEW," 2017 / sub pop / noise rock, post-hardcore",2017,7/20/2017,7
915,Billy Woods - Known Unknowns ALBUM REVIEW ft. Myke C-Town, 2017 / backwoodz studioz / abstract hip hop,2017,7/14/2017,8
916,Broken Social Scene - Hug of Thunder ALBUM REVIEW," 2017 / arts \u0026 crafts / indie rock, dream pop",2017,7/12/2017,7
917,Haim - Something to Tell You ALBUM REVIEW," 2017 / columbia / pop rock, new wave, sophisti-pop",2017,7/11/2017,5
